paragraph_text,paragraph_index,book_name
    陆续有人发现方运的视线落在庆君的平天冠上，东城外与城墙上出现杂乱的讨论声。,16, 第1705章 三旒庆君
    “庆君这是来参与文会，还是来羞辱方虚圣和景国的？堂堂一国之君，竟然做这种小把戏，令人不齿。”,17, 第1705章 三旒庆君
    “毕竟两国敌对，相互间做一些小动作，无伤大雅。”,18, 第1705章 三旒庆君
    “现在可不是当年，妖蛮陈兵两界山外，没必要针锋相对。”,19, 第1705章 三旒庆君
    “这庆君，你们看看，一副酒色过度的模样。以前别人说他玩遍了宫女，没有一千也有八百，而且最喜在女子身上练书法，我以前还不信，现在有些信了。”,20, 第1705章 三旒庆君
    “庆君大概是人族目前最体弱的国君了。堂堂国君一定能进补神物，即便如此他还这副样子，可见每天都在做什么。”,21, 第1705章 三旒庆君
    “看看他身旁的谷君，虽然也被认为平庸无能，但风评很好，一直勤学读书，对谷国读书人极佳。谷君比庆君大十岁，可面色比庆君好十倍。”,22, 第1705章 三旒庆君
    看到这一幕，聂长举明白，自己只能独自承受这一次的千夫所指。,39, 第1706章 积不善之家
    聂长举愤怒地看向庆君，很想在这种时候揭发一切，但却悲哀地发现，自己不仅不能揭发，甚至也不能再对庆君说一句话，否则一旦影响庆君与庆国，自己家人必然会遭遇不测。若是继续与方运为敌导致身败名裂，自家人即便被惩罚，也会在合法合理范围内。,40, 第1706章 积不善之家
    “罢了……”,41, 第1706章 积不善之家
    聂长举长叹一声，转身望着方运，眼中流露出哀色，但却没有向方运求饶。,42, 第1706章 积不善之家
    若是求饶，便是背叛庆君与庆官，所以，聂长举希望方运主动出手阻止，至少让自己不至于当场出丑。,43, 第1706章 积不善之家
    但是，方运却转头望向庆江商行众人举着的庆君墨宝，看了看“端木遗风”四个字，最后目光落在“积善天子”四个字上。,44, 第1706章 积不善之家
    “积不善之家，必有余秧。”方运喃喃自语。,45, 第1706章 积不善之家
    积善天子，语出“积善之家，必有余庆”，正是方运没有说的前半句。,46, 第1706章 积不善之家
    不断行善的人，不仅会让自己得到好处，好处甚至会多到恩泽子孙后代，但若是行恶的家族，不仅自己会倒霉，还会祸及子孙后代。,47, 第1706章 积不善之家
    ...--看门事件，看性感车模，看校花美女，看明星写真请关注微信公众号( 美女岛 搜索 meinvdao123 按住3秒即可复制 ),48, 第1706章 积不善之家
    方运的车队与私兵调转方向，驶向岳阳楼。,0, 第1708章 “张龙象”现身
    庆君和谷君的车队则停在三里亭原地，两国官员聚集在一起商讨对策，其间有一些官员因为意见不统一差点吵起来，若非此地特殊，他们一定会把这里当成朝堂一样展开激辩。,1, 第1708章 “张龙象”现身
    庆国与谷国也并非一团和气，各有派系。,2, 第1708章 “张龙象”现身
    聂长举昏迷了，庆君丢脸了，方运走了，好戏落幕，许多人陆续散开，或去岳阳楼下等待文会召开，或去巴陵城中吃喝游乐，了解一下当地的风土人情。,3, 第1708章 “张龙象”现身
    不过，还有几万人依旧站在东城外。,4, 第1708章 “张龙象”现身
    庆国与谷国的官员足足讨论了半个小时才统一意见，两位庆君上车，车队也不去景国给两位国君安排的原庆君行宫，而是直接向岳阳楼进发。,5, 第1708章 “张龙象”现身
    庆君坐在车上，感受到马车的震动，轻轻一叹，眉头紧锁。,6, 第1708章 “张龙象”现身
    此次前来，庆君有极大的把握可以取得胜利，让方运文名受损，然后柳山里应外合，弹劾方运，让方运不再担任两州总督之位，被迫北上，与草蛮交战。,7, 第1708章 “张龙象”现身
    甚至于，连逼迫方运北上的具体过程，庆国重臣都已经反复推演，只要方运辞去两州总督之位，他们就有十成十的把握逼方运北上与妖蛮作战。,8, 第1708章 “张龙象”现身
    庆君没想到，自己竟然出师不利，成了天下的笑柄不说，还被冠以三流国君的臭名，这让任何一位国君都难以忍受，因为三流国君基本等同于昏君。,9, 第1708章 “张龙象”现身
    庆君缓缓深呼吸，很快把私心杂念都抛出脑海，随后，脸上浮现冷冷的笑意，现在只是开始，输给方运一次不会影响大局，后面还有张龙象，张龙象之后，还有一尊真正的大人物，足以让方运吃不了兜着走。,10, 第1708章 “张龙象”现身
    当年孔圣手持易经，仅仅对着一头狼圣口诵“积善之家，必有余庆积不善之家，必有余秧”这一句，不仅将狼圣诛杀，还在瞬息间让拥有那头狼圣血脉的所有妖蛮及其姻亲全族死绝，横尸三亿。,0, 第1707章 自助者庆君助
    那是孔圣在妖界的第三战。,1, 第1707章 自助者庆君助
    方运这句话，如同一记耳光重重抽在积善天子庆君的脸上。,2, 第1707章 自助者庆君助
    方运的声音虽然不大，没有舌绽春雷，但所有人都在关注，他附近的人向后面传这句话，在短短的时间内，几十万人都知道方运说了什么。,3, 第1707章 自助者庆君助
    “噗”,4, 第1707章 自助者庆君助
    聂长举突然口喷血雾，两眼一翻，身体一软，倒在地上。,5, 第1707章 自助者庆君助
    附近的庆官第一个反应不是扶他，而是急忙后退，生怕牵连自己也被千夫所指。,6, 第1707章 自助者庆君助
    聂长举附近一丈内竟然空无一人，从城墙上看，那里在数十万人的人群中显得格外醒目。,7, 第1707章 自助者庆君助
    “可惜方虚圣了，那么大的人物，却被庆君用三旒平天冠羞辱。”,23, 第1705章 三旒庆君
    “看看那些庆国官员，装模作样，肚子里一定在暗暗得意。”,24, 第1705章 三旒庆君
    “最可恶的是那些庆官，明明是景国人，却站在庆君的一边，不以为耻，反以为荣。”,25, 第1705章 三旒庆君
    “再加上庆江商行找庆君告状，方虚圣这一关不好过啊。”,26, 第1705章 三旒庆君
    许多人无奈地看着方运。,27, 第1705章 三旒庆君
    方运只是看了一眼平天冠，并没有在意，心中对庆君的印象更差了一点，武君是穿便服来这里，典型的微服私访，做什么都只代表个人，但庆君明明是以官方身份来此地，却玩这种小把戏，气度实在太小。,28, 第1705章 三旒庆君
    双方相互看着，方运不说话，庆君也不说话。,29, 第1705章 三旒庆君
    论地位，虚圣和国君相当，但论在圣院的实际序列，方运还在庆君之上，毕竟方运不仅进了虚圣园，在军功簿上的位置也远超庆君，更何况，方运现在是血芒之主，实际地位已经超出一国之君。,30, 第1705章 三旒庆君
    站在庆君身边的象州礼司司正聂长举露出不悦之色，一拱手，舌绽春雷道：“方总督，两州总督见到友邦国君，为何不上前问候？”,31, 第1705章 三旒庆君
    不止方运的好友与景国人露出怒色，连其余各国之人也带着恼色看向聂长举，身为景国官员，竟然借庆君之威压本国官员，简直与叛国无异，令人作呕。,32, 第1705章 三旒庆君
    渡江而来的江州读书人忍不住开口喝骂，若不是怕扰乱秩序，早就舌绽春雷开骂。那些江州读书人现在突然无比怀念张破岳，若是张破岳在此，估计已经舌绽春雷大骂。,33, 第1705章 三旒庆君
    一些中立的象州读书人轻轻摇头，都认为聂长举做得太过，但最后也只能无奈地看着方运，想知道方运如何化解此次的屈辱。,34, 第1705章 三旒庆君
    随后，众人就听方运以舌绽春雷回答道：“三旒国君岂能让本圣先开口？”,35, 第1705章 三旒庆君
    旒音同流，三旒国君明显是双关语，暗指庆君是三流国君，不仅巧妙回答聂长举，同时对庆君只戴三旒平天冠进行强有力的反击。,36, 第1705章 三旒庆君
    东城处处响起哄笑声，庆国众官勃然大怒，聂长举脸上一阵青一阵白，没想到自己突然发问，方运竟然能如此快速反击，现在没人会觉得庆君戴三旒平天冠能羞辱到方运与景国，反而会认为他正常的平天冠不戴，偏偏带三旒平天冠，作践自己的身份，只配当三流国君，是在羞辱自己。,37, 第1705章 三旒庆君
    ...、、重庆大学巨.乳校花自拍，真正的童颜巨.乳照片 请关注微信公众号在线看美女( 美女岛 搜索 meinvdao123 按住3秒即可复制 ),38, 第1705章 三旒庆君
    突然，街道两旁传来大喊声：“积善天子，景国锄奸，仁义君王，智勇无双！”,11, 第1708章 “张龙象”现身
    随后，数千人跟着齐声大喊：“积善天子，景国锄奸，仁义君王，智勇无双！”,12, 第1708章 “张龙象”现身
    庆君本来觉得已经消除之前的影响，可听到喊声，眼前一黑，一口气没上来差点昏过去。,13, 第1708章 “张龙象”现身
    跟在庆君后面的庆国官员与象州庆官气得吹胡子瞪眼，这帮景国人简直太狠了，哪国国君也不应该受这种待遇，但偏偏他们不带任何脏字，而且表面上是称赞，就算想找他们的麻烦，也没有借口。,14, 第1708章 “张龙象”现身
